"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","nobs"
"109",0.0505190892544395,0.0313376567141253,0.658517196790367,2.63374954650867,0.0768367108996876,2,-100.597235675722,209.194471351444,219.694362604581,42.9308449483957,99,102
"110",0.0122867040271389,-0.00766709993190884,1.39106033868069,0.615757479243335,0.542287445630627,2,-176.875990837693,361.751981675385,372.251872928522,191.569837719193,99,102
"111",0.0634154266000637,0.0444945261273378,1.42240889461107,3.35160721824394,0.0390459963417946,2,-179.149116844213,366.298233688426,376.798124941563,200.3014592834,99,102
"112",0.0815530184296495,0.0629985339534809,1.13631924488619,4.39532656023916,0.0148312417758917,2,-156.244248503406,320.488497006812,330.988388259949,127.830921203574,99,102
"113",0.0743009277431202,0.0555999363843955,1.06284947999281,3.9731010146933,0.0218905417442883,2,-149.426485254354,306.852970508707,317.352861761844,111.835252694979,99,102
"114",0.132466058926292,0.114940120722782,1.68975025179449,7.55828631757743,0.00088141515004516,2,-196.716464543383,401.432929086766,411.932820339904,282.670335430514,99,102
"115",0.00600149522277451,-0.0140792826515128,2.5134288465644,0.298867666399476,0.742324321411213,2,-237.217314580876,482.434629161753,492.93452041489,625.415132107463,99,102
"116",0.0124189584086189,-0.00753217374474224,2.3026740004548,0.622468856060715,0.538704795189742,2,-228.284477031501,464.568954063002,475.068845316139,524.928447684681,99,102
"117",0.0884681565259772,0.0700533718093304,1.05468500778028,4.8041917343732,0.010202493411933,2,-148.639928721538,305.279857443076,315.779748696214,110.123686098011,99,102
"118",0.0242741399310771,0.0045625063943312,1.79202139354868,1.23146262260943,0.296296733586228,2,-202.710343056504,413.420686113008,423.920577366145,317.92272681868,99,102
"119",0.120303830263999,0.102532190471352,2.36450414741269,6.76942767621128,0.00175577435210119,2,-230.987199653907,469.974399307813,480.47429056095,553.497106450051,99,102
"120",0.00791879455143854,-0.0121232500030777,2.30791439691669,0.395109118228862,0.674663940195577,2,-228.516343606098,465.032687212196,475.532578465333,527.320417486035,99,102
